timestamp,z20_y0_x0,z20_y0_x5,z20_y0_x10,z20_y0_x15,z20_y0_x20,z20_y0_x25,z20_y0_x30,z20_y0_x35,z20_y0_x40,z20_y0_x45,z20_y0_x50,z20_y0_x55,z20_y0_x60,z20_y0_x65,z20_y0_x70,z20_y0_x75,z20_y0_x80,z20_y0_x85,z20_y0_x90,z20_y0_x95,z20_y0_x100,z30_y0_x0,z30_y0_x5,z30_y0_x10,z30_y0_x15,z30_y0_x20,z30_y0_x25,z30_y0_x30,z30_y0_x35,z30_y0_x40,z30_y0_x45,z30_y0_x50,z30_y0_x55,z30_y0_x60,z30_y0_x65,z30_y0_x70,z30_y0_x75,z30_y0_x80,z30_y0_x85,z30_y0_x90,z30_y0_x95,z30_y0_x100,z40_y0_x0,z40_y0_x5,z40_y0_x10,z40_y0_x15,z40_y0_x20,z40_y0_x25,z40_y0_x30,z40_y0_x35,z40_y0_x40,z40_y0_x45,z40_y0_x50,z40_y0_x55,z40_y0_x60,z40_y0_x65,z40_y0_x70,z40_y0_x75,z40_y0_x80,z40_y0_x85,z40_y0_x90,z40_y0_x95,z40_y0_x100,z50_y0_x0,z50_y0_x5,z50_y0_x10,z50_y0_x15,z50_y0_x20,z50_y0_x25,z50_y0_x30,z50_y0_x35,z50_y0_x40,z50_y0_x45,z50_y0_x50,z50_y0_x55,z50_y0_x60,z50_y0_x65,z50_y0_x70,z50_y0_x75,z50_y0_x80,z50_y0_x85,z50_y0_x90,z50_y0_x95,z50_y0_x100,z60_y0_x0,z60_y0_x5,z60_y0_x10,z60_y0_x15,z60_y0_x20,z60_y0_x25,z60_y0_x30,z60_y0_x35,z60_y0_x40,z60_y0_x45,z60_y0_x50,z60_y0_x55,z60_y0_x60,z60_y0_x65,z60_y0_x70,z60_y0_x75,z60_y0_x80,z60_y0_x85,z60_y0_x90,z60_y0_x95,z60_y0_x100
1657162800,-9.850,-9.850,-10.745,-10.745,-14.208,-14.208,-14.208,-22.989,-22.989,-38.859,-38.859,-38.859,-99.469,-99.469,-543.517,-543.517,-543.517,-676.680,-676.680,-660.094,-660.094,-11.727,-11.727,-13.032,-13.032,-18.194,-18.194,-18.194,-31.061,-31.061,-53.485,-53.485,-53.485,-133.623,-133.623,-555.630,-555.630,-555.630,-581.390,-581.390,-561.579,-561.579,-20.127,-20.127,-23.505,-23.505,-34.518,-34.518,-34.518,-55.067,-55.067,-120.696,-120.696,-120.696,-271.535,-271.535,-470.663,-470.663,-470.663,-422.212,-422.212,-403.831,-403.831,-40.840,-40.840,-46.899,-46.899,-56.659,-56.659,-56.659,-84.625,-84.625,-181.679,-181.679,-181.679,-264.917,-264.917,-362.931,-362.931,-362.931,-321.525,-321.525,-306.200,-306.200,-212.581,-212.581,-199.534,-199.534,-188.817,-188.817,-188.817,-195.826,-195.826,-180.235,-180.235,-180.235,-209.531,-209.531,-250.395,-250.395,-250.395,-236.862,-236.862,-224.472,-224.472
1657166400,-10.235,-10.235,-11.100,-11.100,-14.450,-14.450,-14.450,-22.925,-22.925,-38.733,-38.733,-38.733,-98.776,-98.776,-540.998,-540.998,-540.998,-676.982,-676.982,-660.355,-660.355,-12.082,-12.082,-13.332,-13.332,-18.271,-18.271,-18.271,-30.730,-30.730,-53.273,-53.273,-53.273,-133.245,-133.245,-554.579,-554.579,-554.579,-581.694,-581.694,-561.808,-561.808,-20.221,-20.221,-23.374,-23.374,-34.024,-34.024,-34.024,-54.737,-54.737,-119.756,-119.756,-119.756,-270.912,-270.912,-470.672,-470.672,-470.672,-422.377,-422.377,-403.913,-403.913,-39.985,-39.985,-45.966,-45.966,-56.374,-56.374,-56.374,-84.433,-84.433,-181.180,-181.180,-181.180,-264.974,-264.974,-362.958,-362.958,-362.958,-321.625,-321.625,-306.231,-306.231,-210.277,-210.277,-197.687,-197.687,-187.339,-187.339,-187.339,-195.306,-195.306,-180.358,-180.358,-180.358,-209.644,-209.644,-250.475,-250.475,-250.475,-236.922,-236.922,-224.570,-224.570
1657170000,-10.605,-10.605,-11.446,-11.446,-14.710,-14.710,-14.710,-22.962,-22.962,-38.778,-38.778,-38.778,-98.889,-98.889,-539.696,-539.696,-539.696,-678.429,-678.429,-661.665,-661.665,-12.432,-12.432,-13.640,-13.640,-18.411,-18.411,-18.411,-30.576,-30.576,-53.297,-53.297,-53.297,-133.432,-133.432,-554.675,-554.675,-554.675,-583.041,-583.041,-562.952,-562.952,-20.394,-20.394,-23.374,-23.374,-33.795,-33.795,-33.795,-54.618,-54.618,-119.288,-119.288,-119.288,-270.995,-270.995,-471.491,-471.491,-471.491,-423.210,-423.210,-404.532,-404.532,-39.506,-39.506,-45.382,-45.382,-56.384,-56.384,-56.384,-84.543,-84.543,-181.159,-181.159,-181.159,-265.568,-265.568,-363.526,-363.526,-363.526,-322.138,-322.138,-306.564,-306.564,-208.457,-208.457,-196.290,-196.290,-186.260,-186.260,-186.260,-195.128,-195.128,-180.769,-180.769,-180.769,-210.023,-210.023,-250.777,-250.777,-250.777,-237.116,-237.116,-224.686,-224.686
1657173600,-10.970,-10.970,-11.794,-11.794,-15.000,-15.000,-15.000,-23.127,-23.127,-39.068,-39.068,-39.068,-100.184,-100.184,-540.233,-540.233,-540.233,-681.558,-681.558,-664.517,-664.517,-12.792,-12.792,-13.970,-13.970,-18.633,-18.633,-18.633,-30.653,-30.653,-53.673,-53.673,-53.673,-134.461,-134.461,-556.470,-556.470,-556.470,-585.923,-585.923,-565.441,-565.441,-20.674,-20.674,-23.533,-23.533,-33.917,-33.917,-33.917,-54.820,-54.820,-119.511,-119.511,-119.511,-272.123,-272.123,-473.503,-473.503,-473.503,-425.025,-425.025,-405.940,-405.940,-39.499,-39.499,-45.279,-45.279,-56.847,-56.847,-56.847,-85.103,-85.103,-181.846,-181.846,-181.846,-266.955,-266.955,-364.891,-364.891,-364.891,-323.259,-323.259,-307.342,-307.342,-207.380,-207.380,-195.569,-195.569,-185.755,-185.755,-185.755,-195.453,-195.453,-181.606,-181.606,-181.606,-210.795,-210.795,-251.406,-251.406,-251.406,-237.506,-237.506,-224.832,-224.832
1657177200,-11.341,-11.341,-12.155,-12.155,-15.336,-15.336,-15.336,-23.449,-23.449,-39.678,-39.678,-39.678,-103.072,-103.072,-543.192,-543.192,-543.192,-686.854,-686.854,-669.354,-669.354,-13.176,-13.176,-14.336,-14.336,-18.959,-18.959,-18.959,-31.011,-31.011,-54.521,-54.521,-54.521,-136.601,-136.601,-560.469,-560.469,-560.469,-590.784,-590.784,-569.664,-569.664,-21.091,-21.091,-23.883,-23.883,-34.468,-34.468,-34.468,-55.455,-55.455,-120.634,-120.634,-120.634,-274.615,-274.615,-477.058,-477.058,-477.058,-428.110,-428.110,-408.366,-408.366,-40.057,-40.057,-45.779,-45.779,-57.918,-57.918,-57.918,-86.258,-86.258,-183.459,-183.459,-183.459,-269.371,-269.371,-367.285,-367.285,-367.285,-325.165,-325.165,-308.692,-308.692,-207.181,-207.181,-195.648,-195.648,-185.989,-185.989,-185.989,-196.431,-196.431,-182.994,-182.994,-182.994,-212.074,-212.074,-252.457,-252.457,-252.457,-238.150,-238.150,-225.016,-225.016
1657180800,-11.720,-11.720,-12.530,-12.530,-15.711,-15.711,-15.711,-23.903,-23.903,-40.552,-40.552,-40.552,-107.383,-107.383,-548.134,-548.134,-548.134,-693.842,-693.842,-675.740,-675.740,-13.584,-13.584,-14.737,-14.737,-19.374,-19.374,-19.374,-31.592,-31.592,-55.766,-55.766,-55.766,-139.653,-139.653,-566.219,-566.219,-566.219,-597.199,-597.199,-575.248,-575.248,-21.633,-21.633,-24.400,-24.400,-35.354,-35.354,-35.354,-56.449,-56.449,-122.493,-122.493,-122.493,-278.201,-278.201,-481.829,-481.829,-481.829,-432.195,-432.195,-411.592,-411.592,-41.077,-41.077,-46.779,-46.779,-59.490,-59.490,-59.490,-87.901,-87.901,-185.817,-185.817,-185.817,-272.606,-272.606,-370.492,-370.492,-370.492,-327.689,-327.689,-310.491,-310.491,-207.697,-207.697,-196.378,-196.378,-186.824,-186.824,-186.824,-197.930,-197.930,-184.820,-184.820,-184.820,-213.754,-213.754,-253.839,-253.839,-253.839,-238.990,-238.990,-225.230,-225.230
1657184400,-12.104,-12.104,-12.941,-12.941,-16.154,-16.154,-16.154,-24.538,-24.538,-41.792,-41.792,-41.792,-110.366,-110.366,-555.469,-555.469,-555.469,-703.053,-703.053,-684.165,-684.165,-14.045,-14.045,-15.202,-15.202,-19.914,-19.914,-19.914,-32.464,-32.464,-57.567,-57.567,-57.567,-143.927,-143.927,-574.238,-574.238,-574.238,-605.662,-605.662,-582.626,-582.626,-22.344,-22.344,-25.126,-25.126,-36.684,-36.684,-36.684,-57.922,-57.922,-125.309,-125.309,-125.309,-283.228,-283.228,-488.205,-488.205,-488.205,-437.603,-437.603,-415.877,-415.877,-42.697,-42.697,-48.432,-48.432,-61.749,-61.749,-61.749,-90.206,-90.206,-189.158,-189.158,-189.158,-276.931,-276.931,-374.772,-374.772,-374.772,-331.032,-331.032,-312.884,-312.884,-209.138,-209.138,-197.935,-197.935,-188.405,-188.405,-188.405,-200.109,-200.109,-187.230,-187.230,-187.230,-215.966,-215.966,-255.659,-255.659,-255.659,-240.092,-240.092,-225.484,-225.484
1657188000,-10.454,-10.454,-13.185,-13.185,-16.640,-16.640,-16.640,-25.319,-25.319,-43.321,-43.321,-43.321,-114.323,-114.323,-564.539,-564.539,-564.539,-713.764,-713.764,-693.965,-693.965,-14.483,-14.483,-15.711,-15.711,-20.564,-20.564,-20.564,-33.560,-33.560,-59.828,-59.828,-59.828,-149.141,-149.141,-583.870,-583.870,-583.870,-615.523,-615.523,-591.228,-591.228,-23.209,-23.209,-26.050,-26.050,-38.348,-38.348,-38.348,-59.778,-59.778,-128.876,-128.876,-128.876,-289.307,-289.307,-495.692,-495.692,-495.692,-443.928,-443.928,-420.891,-420.891,-44.837,-44.837,-50.651,-50.651,-64.549,-64.549,-64.549,-93.024,-93.024,-193.225,-193.225,-193.225,-282.027,-282.027,-379.798,-379.798,-379.798,-334.941,-334.941,-315.684,-315.684,-211.284,-211.284,-200.125,-200.125,-190.564,-190.564,-190.564,-202.780,-202.780,-190.050,-190.050,-190.050,-218.548,-218.548,-257.780,-257.780,-257.780,-241.369,-241.369,-225.768,-225.768
1657191600,-5.510,-5.510,-11.557,-11.557,-16.964,-16.964,-16.964,-26.064,-26.064,-44.772,-44.772,-44.772,-118.140,-118.140,-572.856,-572.856,-572.856,-723.608,-723.608,-702.973,-702.973,-13.719,-13.719,-16.073,-16.073,-21.209,-21.209,-21.209,-34.584,-34.584,-62.012,-62.012,-62.012,-154.042,-154.042,-592.731,-592.731,-592.731,-624.615,-624.615,-599.157,-599.157,-24.103,-24.103,-27.610,-27.610,-39.886,-39.886,-39.886,-61.533,-61.533,-132.222,-132.222,-132.222,-294.942,-294.942,-502.603,-502.603,-502.603,-449.777,-449.777,-425.519,-425.519,-46.899,-46.899,-52.809,-52.809,-67.180,-67.180,-67.180,-95.682,-95.682,-196.998,-196.998,-196.998,-286.760,-286.760,-384.444,-384.444,-384.444,-338.558,-338.558,-318.267,-318.267,-213.207,-213.207,-202.117,-202.117,-192.557,-192.557,-192.557,-205.237,-205.237,-192.671,-192.671,-192.671,-220.943,-220.943,-259.739,-259.739,-259.739,-242.546,-242.546,-226.041,-226.041
1657195200,-4.032,-4.032,-8.751,-8.751,-16.821,-16.821,-16.821,-27.014,-27.014,-46.604,-46.604,-46.604,-122.978,-122.978,-583.235,-583.235,-583.235,-735.248,-735.248,-713.633,-713.633,-10.924,-10.924,-15.774,-15.774,-21.936,-21.936,-21.936,-35.873,-35.873,-64.804,-64.804,-64.804,-160.105,-160.105,-603.509,-603.509,-603.509,-635.390,-635.390,-608.564,-608.564,-25.167,-25.167,-29.356,-29.356,-41.881,-41.881,-41.881,-63.739,-63.739,-136.486,-136.486,-136.486,-301.853,-301.853,-510.859,-510.859,-510.859,-456.737,-456.737,-431.032,-431.032,-49.632,-49.632,-55.728,-55.728,-70.526,-70.526,-70.526,-98.946,-98.946,-201.655,-201.655,-201.655,-292.435,-292.435,-389.997,-389.997,-389.997,-342.865,-342.865,-321.345,-321.345,-215.985,-215.985,-204.869,-204.869,-195.232,-195.232,-195.232,-208.289,-208.289,-195.794,-195.794,-195.794,-223.790,-223.790,-262.065,-262.065,-262.065,-243.938,-243.938,-226.350,-226.350
1657198800,-3.607,-3.607,-7.171,-7.171,-16.067,-16.067,-16.067,-27.876,-27.876,-48.570,-48.570,-48.570,-128.074,-128.074,-594.020,-594.020,-594.020,-747.102,-747.102,-724.495,-724.495,-8.780,-8.780,-14.422,-14.422,-22.553,-22.553,-22.553,-37.252,-37.252,-67.853,-67.853,-67.853,-166.497,-166.497,-614.617,-614.617,-614.617,-646.399,-646.399,-618.178,-618.178,-26.094,-26.094,-31.087,-31.087,-43.854,-43.854,-43.854,-66.126,-66.126,-141.028,-141.028,-141.028,-309.045,-309.045,-519.331,-519.331,-519.331,-463.878,-463.878,-436.685,-436.685,-52.659,-52.659,-59.016,-59.016,-73.857,-73.857,-73.857,-102.436,-102.436,-206.519,-206.519,-206.519,-298.292,-298.292,-395.703,-395.703,-395.703,-347.286,-347.286,-324.500,-324.500,-219.013,-219.013,-207.837,-207.837,-198.098,-198.098,-198.098,-211.468,-211.468,-199.011,-199.011,-199.011,-226.716,-226.716,-264.448,-264.448,-264.448,-245.359,-245.359,-226.667,-226.667
1657202400,-3.502,-3.502,-6.504,-6.504,-14.971,-14.971,-14.971,-28.400,-28.400,-50.409,-50.409,-50.409,-132.693,-132.693,-603.594,-603.594,-603.594,-757.623,-757.623,-734.135,-734.135,-7.829,-7.829,-12.726,-12.726,-22.666,-22.666,-22.666,-38.470,-38.470,-70.804,-70.804,-70.804,-172.340,-172.340,-624.498,-624.498,-624.498,-656.205,-656.205,-626.737,-626.737,-26.876,-26.876,-32.410,-32.410,-45.743,-45.743,-45.743,-68.355,-68.355,-145.166,-145.166,-145.166,-315.502,-315.502,-526.888,-526.888,-526.888,-470.262,-470.262,-441.727,-441.727,-55.509,-55.509,-62.186,-62.186,-77.072,-77.072,-77.072,-105.676,-105.676,-210.895,-210.895,-210.895,-303.553,-303.553,-400.802,-400.802,-400.802,-351.241,-351.241,-327.310,-327.310,-221.698,-221.698,-210.485,-210.485,-200.671,-200.671,-200.671,-214.299,-214.299,-201.904,-201.904,-201.904,-229.340,-229.340,-266.576,-266.576,-266.576,-246.624,-246.624,-226.968,-226.968
1657206000,-3.497,-3.497,-6.098,-6.098,-13.906,-13.906,-13.906,-28.512,-28.512,-51.802,-51.802,-51.802,-136.206,-136.206,-610.736,-610.736,-610.736,-765.781,-765.781,-741.605,-741.605,-7.246,-7.246,-11.410,-11.410,-22.274,-22.274,-22.274,-39.316,-39.316,-73.163,-73.163,-73.163,-176.902,-176.902,-632.028,-632.028,-632.028,-663.837,-663.837,-633.389,-633.389,-26.474,-26.474,-33.012,-33.012,-47.214,-47.214,-47.214,-70.114,-70.114,-148.324,-148.324,-148.324,-320.456,-320.456,-532.749,-532.749,-532.749,-475.245,-475.245,-445.644,-445.644,-57.653,-57.653,-64.683,-64.683,-79.706,-79.706,-79.706,-108.249,-108.249,-214.245,-214.245,-214.245,-307.662,-307.662,-404.764,-404.764,-404.764,-354.327,-354.327,-329.487,-329.487,-223.524,-223.524,-212.358,-212.358,-202.550,-202.550,-202.550,-216.428,-216.428,-204.177,-204.177,-204.177,-231.399,-231.399,-268.236,-268.236,-268.236,-247.608,-247.608,-227.233,-227.233
1657209600,-3.701,-3.701,-6.009,-6.009,-13.101,-13.101,-13.101,-28.327,-28.327,-52.957,-52.957,-52.957,-139.235,-139.235,-616.830,-616.830,-616.830,-772.874,-772.874,-748.097,-748.097,-7.093,-7.093,-10.634,-10.634,-21.517,-21.517,-21.517,-39.908,-39.908,-75.263,-75.263,-75.263,-180.913,-180.913,-638.528,-638.528,-638.528,-670.492,-670.492,-639.181,-639.181,-25.293,-25.293,-32.908,-32.908,-48.456,-48.456,-48.456,-71.700,-71.700,-151.068,-151.068,-151.068,-324.754,-324.754,-537.850,-537.850,-537.850,-479.598,-479.598,-449.054,-449.054,-59.328,-59.328,-66.860,-66.860,-82.140,-82.140,-82.140,-110.322,-110.322,-217.148,-217.148,-217.148,-311.258,-311.258,-408.218,-408.218,-408.218,-357.024,-357.024,-331.379,-331.379,-225.029,-225.029,-213.935,-213.935,-204.159,-204.159,-204.159,-218.254,-218.254,-206.173,-206.173,-206.173,-233.205,-233.205,-269.686,-269.686,-269.686,-248.465,-248.465,-227.483,-227.483
1657213200,-3.832,-3.832,-5.982,-5.982,-12.472,-12.472,-12.472,-27.948,-27.948,-53.797,-53.797,-53.797,-141.552,-141.552,-621.437,-621.437,-621.437,-778.566,-778.566,-753.300,-753.300,-7.035,-7.035,-10.119,-10.119,-20.666,-20.666,-20.666,-40.224,-40.224,-76.938,-76.938,-76.938,-184.107,-184.107,-643.607,-643.607,-643.607,-675.848,-675.848,-643.832,-643.832,-23.621,-23.621,-32.291,-32.291,-49.432,-49.432,-49.432,-72.970,-72.970,-153.188,-153.188,-153.188,-328.123,-328.123,-541.929,-541.929,-541.929,-483.106,-483.106,-451.787,-451.787,-60.376,-60.376,-68.505,-68.505,-84.272,-84.272,-84.272,-111.980,-111.980,-219.412,-219.412,-219.412,-314.150,-314.150,-410.985,-410.985,-410.985,-359.197,-359.197,-332.890,-332.890,-225.989,-225.989,-215.023,-215.023,-205.330,-205.330,-205.330,-219.648,-219.648,-207.791,-207.791,-207.791,-234.668,-234.668,-270.853,-270.853,-270.853,-249.155,-249.155,-227.710,-227.710
1657216800,-3.955,-3.955,-6.007,-6.007,-11.993,-11.993,-11.993,-27.104,-27.104,-53.651,-53.651,-53.651,-141.709,-141.709,-621.736,-621.736,-621.736,-780.266,-780.266,-754.822,-754.822,-7.026,-7.026,-9.801,-9.801,-19.623,-19.623,-19.623,-39.765,-39.765,-77.158,-77.158,-77.158,-184.794,-184.794,-644.580,-644.580,-644.580,-677.472,-677.472,-645.195,-645.195,-21.975,-21.975,-30.618,-30.618,-49.115,-49.115,-49.115,-73.155,-73.155,-153.410,-153.410,-153.410,-328.739,-328.739,-543.035,-543.035,-543.035,-484.147,-484.147,-452.544,-452.544,-59.536,-59.536,-68.369,-68.369,-84.605,-84.605,-84.605,-112.325,-112.325,-219.767,-219.767,-219.767,-314.959,-314.959,-411.741,-411.741,-411.741,-359.833,-359.833,-333.288,-333.288,-225.311,-225.311,-214.640,-214.640,-205.185,-205.185,-205.185,-219.763,-219.763,-208.291,-208.291,-208.291,-235.122,-235.122,-271.198,-271.198,-271.198,-249.357,-249.357,-227.870,-227.870
1657220400,-3.450,-3.450,-5.367,-5.367,-11.427,-11.427,-11.427,-26.179,-26.179,-53.224,-53.224,-53.224,-141.312,-141.312,-620.960,-620.960,-620.960,-780.977,-780.977,-755.432,-755.432,-6.863,-6.863,-9.504,-9.504,-18.650,-18.650,-18.650,-39.044,-39.044,-76.983,-76.983,-76.983,-184.850,-184.850,-644.533,-644.533,-644.533,-678.169,-678.169,-645.741,-645.741,-20.617,-20.617,-28.788,-28.788,-48.349,-48.349,-48.349,-73.050,-73.050,-153.156,-153.156,-153.156,-328.668,-328.668,-543.402,-543.402,-543.402,-484.574,-484.574,-452.810,-452.810,-57.972,-57.972,-67.661,-67.661,-84.455,-84.455,-84.455,-112.340,-112.340,-219.644,-219.644,-219.644,-315.249,-315.249,-411.996,-411.996,-411.996,-360.086,-360.086,-333.409,-333.409,-224.242,-224.242,-213.907,-213.907,-204.727,-204.727,-204.727,-219.562,-219.562,-208.511,-208.511,-208.511,-235.324,-235.324,-271.336,-271.336,-271.336,-249.440,-249.440,-228.012,-228.012
1657224000,-3.873,-3.873,-4.820,-4.820,-9.296,-9.296,-9.296,-24.567,-24.567,-52.600,-52.600,-52.600,-140.626,-140.626,-619.641,-619.641,-619.641,-781.197,-781.197,-755.590,-755.590,-6.446,-6.446,-8.588,-8.588,-17.442,-17.442,-17.442,-38.121,-38.121,-76.589,-76.589,-76.589,-184.586,-184.586,-643.980,-643.980,-643.980,-678.407,-678.407,-645.882,-645.882,-19.440,-19.440,-26.995,-26.995,-47.246,-47.246,-47.246,-72.780,-72.780,-152.664,-152.664,-152.664,-328.255,-328.255,-543.402,-543.402,-543.402,-484.696,-484.696,-452.831,-452.831,-55.860,-55.860,-66.530,-66.530,-84.044,-84.044,-84.044,-112.189,-112.189,-219.282,-219.282,-219.282,-315.280,-315.280,-412.002,-412.002,-412.002,-360.150,-360.150,-333.394,-333.394,-222.994,-222.994,-213.012,-213.012,-204.122,-204.122,-204.122,-219.205,-219.205,-208.591,-208.591,-208.591,-235.401,-235.401,-271.372,-271.372,-271.372,-249.463,-249.463,-228.144,-228.144
1657227600,-4.683,-4.683,-5.354,-5.354,-8.520,-8.520,-8.520,-21.514,-21.514,-51.545,-51.545,-51.545,-139.867,-139.867,-618.241,-618.241,-618.241,-781.356,-781.356,-755.691,-755.691,-6.782,-6.782,-8.320,-8.320,-15.841,-15.841,-15.841,-36.908,-36.908,-76.120,-76.120,-76.120,-184.272,-184.272,-643.361,-643.361,-643.361,-678.587,-678.587,-645.972,-645.972,-18.352,-18.352,-25.224,-25.224,-45.912,-45.912,-45.912,-72.459,-72.459,-152.139,-152.139,-152.139,-327.799,-327.799,-543.355,-543.355,-543.355,-484.780,-484.780,-452.821,-452.821,-53.413,-53.413,-65.101,-65.101,-83.567,-83.567,-83.567,-112.013,-112.013,-218.890,-218.890,-218.890,-315.277,-315.277,-411.978,-411.978,-411.978,-360.189,-360.189,-333.361,-333.361,-221.741,-221.741,-212.116,-212.116,-203.517,-203.517,-203.517,-218.831,-218.831,-208.653,-208.653,-208.653,-235.462,-235.462,-271.395,-271.395,-271.395,-249.480,-249.480,-228.273,-228.273
1657231200,-5.331,-5.331,-5.911,-5.911,-8.547,-8.547,-8.547,-18.901,-18.901,-49.440,-49.440,-49.440,-138.883,-138.883,-616.619,-616.619,-616.619,-781.330,-781.330,-755.623,-755.623,-7.220,-7.220,-8.480,-8.480,-14.702,-14.702,-14.702,-35.226,-35.226,-75.483,-75.483,-75.483,-183.828,-183.828,-642.549,-642.549,-642.549,-678.595,-678.595,-645.911,-645.911,-17.587,-17.587,-23.594,-23.594,-44.246,-44.246,-44.246,-72.020,-72.020,-151.520,-151.520,-151.520,-327.214,-327.214,-543.171,-543.171,-543.171,-484.750,-484.750,-452.721,-452.721,-50.678,-50.678,-63.250,-63.250,-82.932,-82.932,-82.932,-111.768,-111.768,-218.406,-218.406,-218.406,-315.177,-315.177,-411.860,-411.860,-411.860,-360.158,-360.158,-333.277,-333.277,-220.425,-220.425,-211.168,-211.168,-202.868,-202.868,-202.868,-218.401,-218.401,-208.661,-208.661,-208.661,-235.475,-235.475,-271.379,-271.379,-271.379,-249.475,-249.475,-228.397,-228.397
1657234800,-5.869,-5.869,-6.403,-6.403,-8.769,-8.769,-8.769,-17.394,-17.394,-46.465,-46.465,-46.465,-137.629,-137.629,-615.025,-615.025,-615.025,-781.361,-781.361,-755.607,-755.607,-7.639,-7.639,-8.749,-8.749,-14.104,-14.104,-14.104,-33.292,-33.292,-74.695,-74.695,-74.695,-183.399,-183.399,-641.792,-641.792,-641.792,-678.656,-678.656,-645.897,-645.897,-17.141,-17.141,-22.354,-22.354,-42.359,-42.359,-42.359,-71.509,-71.509,-150.918,-150.918,-150.918,-326.668,-326.668,-543.028,-543.028,-543.028,-484.755,-484.755,-452.648,-452.648,-47.952,-47.952,-61.061,-61.061,-82.229,-82.229,-82.229,-111.533,-111.533,-217.947,-217.947,-217.947,-315.105,-315.105,-411.771,-411.771,-411.771,-360.149,-360.149,-333.209,-333.209,-219.136,-219.136,-210.256,-210.256,-202.255,-202.255,-202.255,-217.991,-217.991,-208.685,-208.685,-208.685,-235.502,-235.502,-271.374,-271.374,-271.374,-249.480,-249.480,-228.520,-228.520
1657238400,-6.349,-6.349,-6.853,-6.853,-9.037,-9.037,-9.037,-16.486,-16.486,-43.273,-43.273,-43.273,-135.953,-135.953,-613.264,-613.264,-613.264,-781.276,-781.276,-755.486,-755.486,-8.036,-8.036,-9.042,-9.042,-13.774,-13.774,-13.774,-31.368,-31.368,-73.681,-73.681,-73.681,-182.874,-182.874,-640.913,-640.913,-640.913,-678.610,-678.610,-645.788,-645.788,-16.864,-16.864,-21.416,-21.416,-40.378,-40.378,-40.378,-70.864,-70.864,-150.251,-150.251,-150.251,-326.040,-326.040,-542.799,-542.799,-542.799,-484.689,-484.689,-452.519,-452.519,-45.371,-45.371,-58.632,-58.632,-81.366,-81.366,-81.366,-111.249,-111.249,-217.431,-217.431,-217.431,-314.971,-314.971,-411.624,-411.624,-411.624,-360.096,-360.096,-333.110,-333.110,-217.792,-217.792,-209.308,-209.308,-201.617,-201.617,-201.617,-217.547,-217.547,-208.676,-208.676,-208.676,-235.500,-235.500,-271.344,-271.344,-271.344,-249.472,-249.472,-228.640,-228.640
1657242000,-6.783,-6.783,-7.266,-7.266,-9.322,-9.322,-9.322,-15.953,-15.953,-40.229,-40.229,-40.229,-133.828,-133.828,-611.446,-611.446,-611.446,-781.191,-781.191,-755.364,-755.364,-8.410,-8.410,-9.342,-9.342,-13.617,-13.617,-13.617,-29.601,-29.601,-72.463,-72.463,-72.463,-182.319,-182.319,-640.030,-640.030,-640.030,-678.563,-678.563,-645.679,-645.679,-16.710,-16.710,-20.725,-20.725,-38.428,-38.428,-38.428,-70.112,-70.112,-149.571,-149.571,-149.571,-325.411,-325.411,-542.569,-542.569,-542.569,-484.623,-484.623,-452.389,-452.389,-43.033,-43.033,-56.097,-56.097,-80.382,-80.382,-80.382,-110.952,-110.952,-216.912,-216.912,-216.912,-314.837,-314.837,-411.477,-411.477,-411.477,-360.043,-360.043,-333.011,-333.011,-216.433,-216.433,-208.363,-208.363,-200.990,-200.990,-200.990,-217.105,-217.105,-208.666,-208.666,-208.666,-235.497,-235.497,-271.315,-271.315,-271.315,-249.464,-249.464,-228.758,-228.758
1657245600,-7.180,-7.180,-7.647,-7.647,-9.607,-9.607,-9.607,-15.648,-15.648,-37.566,-37.566,-37.566,-131.202,-131.202,-609.549,-609.549,-609.549,-781.105,-781.105,-755.242,-755.242,-8.762,-8.762,-9.636,-9.636,-13.565,-13.565,-13.565,-28.075,-28.075,-71.035,-71.035,-71.035,-181.726,-181.726,-639.143,-639.143,-639.143,-678.517,-678.517,-645.570,-645.570,-16.638,-16.638,-20.225,-20.225,-36.604,-36.604,-36.604,-69.242,-69.242,-148.874,-148.874,-148.874,-324.780,-324.780,-542.339,-542.339,-542.339,-484.557,-484.557,-452.260,-452.260,-40.981,-40.981,-53.567,-53.567,-79.260,-79.260,-79.260,-110.638,-110.638,-216.391,-216.391,-216.391,-314.701,-314.701,-411.330,-411.330,-411.330,-359.990,-359.990,-332.912,-332.912,-215.047,-215.047,-207.417,-207.417,-200.373,-200.373,-200.373,-216.666,-216.666,-208.655,-208.655,-208.655,-235.494,-235.494,-271.284,-271.284,-271.284,-249.458,-249.458,-228.875,-228.875
